CarID,Brand,CarName,Year,Mileage_KM,Engine_CC,FuelType,Transmission,Horsepower,Price_USD
5478,Kia,Rio,2025,36955,1000,Electric,Automatic,87,56089
5479,Tesla,Model 3,2019,166850,1000,Petrol,Manual,424,69321
5480,Mercedes-Benz,E-Class,2019,24425,1000,Hybrid,Manual,450,48139
5481,Kia,K5,2025,186002,1800,Diesel,Manual,91,63232
5482,Honda,CR-V,2024,146270,1800,Petrol,Manual,271,65004
5483,Toyota,RAV4,2017,93809,1000,Diesel,Automatic,116,27648
5484,Nissan,Rogue,2024,128202,1500,Hybrid,Manual,429,46158
5485,Tesla,Model 3,2023,187686,2000,Diesel,Manual,337,70966
5486,Audi,Q5,2024,45084,1500,Electric,Manual,400,12690
5487,Tesla,Model S,2018,135625,1500,Diesel,Manual,151,35557
5488,Nissan,Rogue,2025,114137,1500,Petrol,Manual,433,70760
5489,Nissan,Sentra,2021,119691,1600,Hybrid,Manual,351,41456
5490,Honda,Civic,2024,20348,1500,Hybrid,Automatic,406,54930
5491,Mercedes-Benz,GLC,2017,205930,1600,Petrol,Manual,179,68734
5492,Hyundai,Tucson,2019,11774,3000,Diesel,Automatic,251,67522
5493,Kia,K5,2024,73164,2000,Petrol,Automatic,323,82982
5494,Mercedes-Benz,GLC,2020,172045,2200,Diesel,Manual,135,20488
5495,Tesla,Model 3,2015,28836,3000,Hybrid,Manual,126,59823
5496,Audi,A4,2022,21446,1500,Diesel,Automatic,331,23828
5497,Kia,Rio,2023,36671,2500,Hybrid,Automatic,438,79529
5498,Ford,Escape,2023,219325,2000,Petrol,Manual,95,37237
5499,Kia,Rio,2016,111759,1200,Petrol,Manual,406,42127
5500,Tesla,Model Y,2024,72927,2000,Diesel,Automatic,101,36509
5501,Audi,A6,2018,211806,1500,Electric,Manual,114,28060
5502,Audi,A4,2022,41537,1000,Electric,Automatic,447,26920
5503,Mercedes-Benz,E-Class,2022,48839,1000,Electric,Manual,232,58707
5504,Toyota,RAV4,2016,181486,2000,Hybrid,Manual,71,41900
5505,Ford,Escape,2022,77100,2200,Electric,Automatic,114,89929
5506,Hyundai,Tucson,2019,41912,1500,Petrol,Automatic,266,47691
5507,Mercedes-Benz,E-Class,2017,194235,1500,Diesel,Automatic,408,30124
5508,Mercedes-Benz,C-Class,2020,249758,2500,Hybrid,Manual,311,56917
5509,Audi,A6,2015,108867,1500,Diesel,Automatic,78,10508
5510,Kia,K5,2023,78774,1200,Hybrid,Manual,426,73270
5511,Toyota,Corolla,2020,138048,1500,Petrol,Manual,390,34565
5512,Audi,A4,2021,42050,1600,Hybrid,Automatic,266,70110
5513,Honda,CR-V,2024,182267,1800,Petrol,Automatic,288,85008
5514,Toyota,Camry,2023,238934,2500,Diesel,Automatic,241,60519
5515,Mercedes-Benz,GLC,2020,44078,1000,Electric,Manual,336,23872
5516,Ford,Escape,2025,18810,2000,Electric,Manual,274,21538
5517,Hyundai,Elantra,2016,97172,3000,Electric,Automatic,204,71372
5518,Mercedes-Benz,GLC,2017,181755,3000,Diesel,Manual,173,40020
5519,Ford,Escape,2020,68834,1000,Petrol,Automatic,379,80706
5520,Hyundai,Tucson,2015,173953,1800,Diesel,Manual,113,62860
5521,Kia,Sportage,2016,136168,1800,Petrol,Automatic,419,55007
5522,Kia,K5,2015,28838,1500,Petrol,Automatic,125,77451
5523,Honda,Civic,2017,127883,1000,Hybrid,Automatic,301,30073
5524,Honda,Civic,2017,30518,1000,Petrol,Manual,186,61113
5525,Audi,A6,2021,136971,1800,Diesel,Manual,342,47166
5526,Hyundai,Elantra,2023,114650,1600,Petrol,Manual,284,12978
5527,Hyundai,Sonata,2025,214365,2000,Diesel,Manual,301,85299
5528,Toyota,RAV4,2022,85033,3000,Diesel,Automatic,416,30517
5529,Nissan,Altima,2023,77324,1600,Hybrid,Automatic,147,74766
5530,Kia,Sportage,2020,7226,2000,Hybrid,Automatic,290,31298
5531,Audi,A4,2015,156779,1500,Petrol,Automatic,173,15283
5532,Hyundai,Tucson,2023,155149,1600,Petrol,Automatic,237,14348
5533,Toyota,Camry,2016,94750,1200,Petrol,Manual,338,22584
5534,Honda,Civic,2017,43151,2000,Petrol,Automatic,334,30241
5535,Nissan,Sentra,2016,85731,1000,Petrol,Manual,317,58212
5536,Hyundai,Tucson,2024,66159,2200,Electric,Manual,424,85675
5537,Ford,Fusion,2025,65806,2200,Petrol,Automatic,271,10824
5538,Ford,Escape,2021,148105,1800,Hybrid,Automatic,172,41582
5539,Toyota,Corolla,2018,42188,3000,Petrol,Automatic,145,41603
5540,Honda,Accord,2025,6817,1600,Petrol,Manual,310,74740
5541,Kia,Rio,2018,222750,3000,Hybrid,Manual,428,68715
5542,Honda,CR-V,2022,175690,1500,Electric,Automatic,241,53407
5543,Ford,Focus,2018,102385,2200,Petrol,Automatic,127,39930
5544,Ford,Fusion,2016,144990,1600,Hybrid,Automatic,186,61037
5545,Nissan,Sentra,2020,188111,1200,Hybrid,Automatic,292,38144
5546,BMW,5 Series,2022,210882,2000,Hybrid,Automatic,441,78648
5547,Hyundai,Elantra,2018,9879,1000,Diesel,Manual,125,89734
5548,Tesla,Model Y,2016,77654,2500,Hybrid,Manual,331,18748
5549,Toyota,Camry,2023,108442,2200,Hybrid,Automatic,443,54240
5550,Audi,A6,2024,165543,1600,Petrol,Automatic,349,61400
5551,Kia,Sportage,2019,94456,1600,Electric,Automatic,144,86892
5552,Mercedes-Benz,GLC,2018,92514,1600,Petrol,Manual,361,24818
5553,Toyota,RAV4,2022,64602,1500,Electric,Manual,397,16239
5554,Nissan,Altima,2018,126922,1000,Petrol,Manual,154,84061
5555,Mercedes-Benz,E-Class,2016,195906,2200,Diesel,Manual,190,78659
5556,Ford,Fusion,2018,139339,3000,Diesel,Automatic,330,60867
5557,Mercedes-Benz,E-Class,2023,57146,1600,Electric,Automatic,398,17957
5558,Nissan,Altima,2017,127128,2200,Electric,Manual,74,62453
5559,BMW,5 Series,2023,68655,1000,Diesel,Automatic,434,85854
5560,Nissan,Rogue,2016,28348,2500,Electric,Manual,404,69948
5561,Audi,A4,2025,193911,1200,Hybrid,Automatic,183,77468
5562,Toyota,Camry,2022,15300,2500,Hybrid,Automatic,309,35925
5563,Honda,Accord,2022,77598,2000,Diesel,Manual,258,45930
5564,Hyundai,Elantra,2020,28192,2200,Hybrid,Manual,100,55520
5565,Tesla,Model Y,2022,107198,2500,Petrol,Manual,137,61090
5566,Mercedes-Benz,GLC,2017,230973,1800,Electric,Automatic,432,89102
5567,Nissan,Sentra,2020,40738,1200,Electric,Automatic,339,86365
5568,BMW,3 Series,2023,58258,1800,Hybrid,Automatic,214,29883
5569,Toyota,RAV4,2025,18866,1200,Electric,Automatic,448,78188
5570,Nissan,Rogue,2019,213356,1500,Hybrid,Automatic,280,53019
5571,Nissan,Altima,2019,9060,1000,Petrol,Manual,171,74673
5572,BMW,3 Series,2019,6784,1800,Electric,Manual,436,24220
5573,Mercedes-Benz,C-Class,2021,115584,2200,Petrol,Manual,372,56103
5574,Kia,K5,2021,182821,2500,Hybrid,Automatic,71,43047
5575,Kia,K5,2019,85560,2500,Diesel,Automatic,349,64772
5576,Tesla,Model Y,2019,42935,1200,Petrol,Automatic,169,64407
5577,BMW,3 Series,2020,190911,1000,Diesel,Automatic,429,82946
5578,Audi,A6,2020,60741,1200,Hybrid,Automatic,413,38745
5579,Tesla,Model Y,2024,39394,2500,Hybrid,Manual,218,32555
5580,Toyota,Camry,2022,223927,1800,Hybrid,Automatic,254,33632
5581,Hyundai,Tucson,2024,134253,1500,Hybrid,Manual,109,31987
5582,Honda,Civic,2018,213689,1500,Hybrid,Automatic,159,87297
5583,Mercedes-Benz,C-Class,2024,40409,1000,Diesel,Automatic,298,33319
5584,BMW,X3,2019,94798,1500,Diesel,Manual,311,41043
5585,Tesla,Model Y,2021,218084,1800,Diesel,Manual,90,75178
5586,BMW,5 Series,2022,65063,2500,Petrol,Manual,327,80434
5587,Ford,Focus,2016,196177,1600,Diesel,Manual,263,33150
5588,Tesla,Model Y,2022,129895,1500,Electric,Manual,285,68892
5589,Mercedes-Benz,E-Class,2019,239898,1500,Petrol,Manual,340,13386
5590,BMW,X3,2019,102044,2000,Diesel,Automatic,360,32666
5591,Nissan,Rogue,2016,100497,1200,Hybrid,Manual,266,42127
5592,Tesla,Model S,2020,14481,1600,Diesel,Manual,194,75260
5593,Mercedes-Benz,C-Class,2020,86472,2200,Petrol,Automatic,304,69349
5594,Kia,Rio,2017,62140,2200,Electric,Manual,440,88214
5595,Kia,Sportage,2021,40468,2200,Diesel,Automatic,278,77694
5596,Audi,A4,2019,133361,2500,Hybrid,Manual,228,20261
5597,Toyota,Corolla,2016,187754,1500,Hybrid,Manual,329,78445
5598,Toyota,Camry,2015,92575,1600,Hybrid,Automatic,212,70537
5599,Honda,Accord,2024,44261,2200,Hybrid,Manual,297,23625
5600,Audi,A4,2015,71794,2200,Petrol,Automatic,398,83614
5601,BMW,X3,2020,185223,1800,Petrol,Manual,347,39145
5602,BMW,X3,2015,145267,1000,Petrol,Manual,359,38444
5603,Toyota,Corolla,2016,242091,3000,Electric,Manual,293,78241
5604,Hyundai,Sonata,2016,191875,1000,Electric,Automatic,228,16598
5605,Hyundai,Elantra,2018,98257,2200,Electric,Automatic,116,87227
5606,Ford,Focus,2018,151742,1000,Electric,Manual,89,59165
5607,Ford,Escape,2021,236586,2000,Diesel,Automatic,425,20731
5608,Audi,A4,2024,9580,2200,Hybrid,Automatic,360,68227
5609,Mercedes-Benz,E-Class,2024,82482,1800,Petrol,Manual,447,79776
5610,BMW,5 Series,2024,127675,2500,Electric,Manual,323,79357
5611,Kia,K5,2017,66427,1200,Diesel,Manual,407,89236
5612,Nissan,Sentra,2018,208301,2000,Electric,Manual,86,62333
5613,BMW,5 Series,2016,217072,3000,Petrol,Manual,152,26821
5614,Tesla,Model 3,2021,8827,1600,Petrol,Automatic,149,61101
5615,Kia,K5,2019,195627,1200,Hybrid,Manual,195,74341
5616,Hyundai,Sonata,2017,105275,2000,Petrol,Manual,83,53080
5617,Nissan,Altima,2023,243536,3000,Hybrid,Automatic,253,22982
5618,BMW,5 Series,2024,11606,1500,Electric,Automatic,269,23843
5619,Kia,K5,2023,237259,2000,Electric,Manual,120,39654
5620,BMW,X3,2022,41756,2000,Diesel,Manual,263,75236
5621,Mercedes-Benz,E-Class,2020,207032,1200,Hybrid,Manual,249,33601
5622,Toyota,RAV4,2019,139620,1800,Diesel,Manual,74,32963
5623,Nissan,Rogue,2016,225206,1500,Diesel,Manual,267,36026
5624,Honda,Civic,2025,22042,3000,Diesel,Manual,426,36773
5625,Honda,Accord,2023,64256,2200,Petrol,Automatic,255,77389
5626,Audi,A4,2023,234743,1200,Diesel,Manual,104,57625
5627,Audi,A4,2018,82482,2200,Diesel,Manual,432,82863
5628,Audi,Q5,2020,24637,1600,Petrol,Automatic,390,33757
5629,Kia,Rio,2015,86339,1000,Electric,Manual,343,14603
5630,BMW,3 Series,2019,87719,1500,Electric,Automatic,346,10927
5631,Hyundai,Tucson,2016,114306,1000,Electric,Manual,190,38424
5632,Kia,Rio,2018,21909,1500,Petrol,Manual,91,63310
5633,Audi,A4,2024,157915,1800,Diesel,Manual,443,51472
5634,Nissan,Altima,2025,54747,1200,Diesel,Automatic,79,25549
5635,Kia,K5,2024,123606,1200,Electric,Manual,226,20801
5636,Kia,Sportage,2024,49498,2500,Hybrid,Automatic,394,45199
5637,Ford,Focus,2023,207736,2500,Diesel,Automatic,76,23309
5638,Kia,Sportage,2024,24723,1200,Petrol,Automatic,203,13317
5639,Nissan,Altima,2023,62181,1000,Diesel,Manual,98,62125
5640,Audi,A6,2023,97091,2000,Hybrid,Automatic,271,42342
5641,Hyundai,Tucson,2018,201082,3000,Electric,Automatic,363,57141
5642,BMW,3 Series,2015,38231,2000,Electric,Manual,204,46612
5643,Hyundai,Sonata,2016,93638,3000,Hybrid,Automatic,377,70757
5644,BMW,X3,2021,21360,1800,Electric,Manual,73,28371
5645,Ford,Fusion,2021,88631,1000,Petrol,Automatic,363,61552
5646,Ford,Fusion,2023,107291,2500,Hybrid,Manual,279,83222
5647,Honda,Accord,2015,11920,1800,Hybrid,Manual,316,50799
5648,Ford,Fusion,2019,220069,1500,Hybrid,Manual,445,56631
5649,Tesla,Model Y,2024,118112,1600,Hybrid,Manual,103,36881
5650,Mercedes-Benz,C-Class,2016,10507,2200,Petrol,Manual,276,54377
5651,Honda,CR-V,2016,231165,2200,Petrol,Manual,119,56842
5652,BMW,3 Series,2015,196056,1000,Diesel,Automatic,111,31234
5653,Honda,CR-V,2021,191319,1800,Electric,Automatic,85,42986
5654,Honda,Civic,2017,128071,1600,Hybrid,Manual,443,88626
5655,Toyota,Camry,2017,70966,1000,Hybrid,Manual,129,34213
5656,Toyota,RAV4,2020,43839,1200,Hybrid,Manual,211,48335
5657,Nissan,Altima,2024,159458,2000,Hybrid,Manual,391,13582
5658,Hyundai,Tucson,2015,78138,2000,Diesel,Automatic,85,87756
5659,Hyundai,Sonata,2017,11861,1000,Hybrid,Manual,302,67334
5660,Kia,Sportage,2023,117622,1200,Diesel,Automatic,239,18167
5661,Honda,Civic,2017,148646,3000,Diesel,Manual,340,43082
5662,BMW,X3,2022,229174,1000,Hybrid,Manual,436,62097
5663,BMW,5 Series,2015,93380,2000,Electric,Manual,89,68435
5664,Tesla,Model Y,2018,91296,2500,Petrol,Automatic,363,31002
5665,Hyundai,Tucson,2023,200249,3000,Petrol,Manual,378,18981
5666,Toyota,RAV4,2021,148300,2500,Electric,Manual,278,76756
5667,Audi,Q5,2025,74672,2000,Petrol,Automatic,251,19854
5668,Audi,A6,2020,16586,2200,Diesel,Manual,283,21852
5669,Honda,Accord,2022,99458,1000,Hybrid,Manual,267,59010
5670,Mercedes-Benz,GLC,2025,67464,1000,Hybrid,Manual,205,14007
5671,Mercedes-Benz,E-Class,2024,74802,1600,Hybrid,Automatic,242,66764
5672,Toyota,Camry,2018,34432,3000,Electric,Manual,404,40558
5673,Hyundai,Sonata,2016,49008,2500,Hybrid,Automatic,375,78783
5674,Audi,Q5,2018,63465,1200,Petrol,Automatic,349,32616
5675,BMW,X3,2022,75684,2000,Hybrid,Manual,75,30469
5676,Tesla,Model 3,2025,245161,2200,Hybrid,Automatic,185,14371
5677,Tesla,Model S,2018,153168,1500,Hybrid,Manual,214,74735
5678,Kia,Rio,2023,135396,2200,Petrol,Manual,235,29199
5679,Audi,A4,2019,83843,1600,Diesel,Manual,140,11864
5680,Toyota,RAV4,2023,117186,3000,Electric,Manual,300,14306
5681,Nissan,Altima,2018,17837,1800,Hybrid,Manual,91,82151
5682,Toyota,Corolla,2015,173682,1800,Petrol,Automatic,116,77596
5683,Ford,Escape,2018,163821,1200,Diesel,Automatic,142,27583
5684,Ford,Escape,2022,57211,1000,Diesel,Automatic,305,63604
5685,Mercedes-Benz,GLC,2015,118585,1800,Diesel,Manual,91,60300
5686,BMW,3 Series,2019,17526,2200,Hybrid,Automatic,449,87357
5687,Toyota,Corolla,2020,119294,1600,Petrol,Automatic,172,30478
5688,Hyundai,Elantra,2019,235036,2200,Petrol,Manual,341,62552
5689,Nissan,Rogue,2017,20064,2200,Diesel,Automatic,412,15847
5690,Hyundai,Sonata,2023,63760,1800,Electric,Manual,361,60876
5691,Ford,Fusion,2020,202119,2500,Petrol,Automatic,325,12849
5692,Audi,Q5,2025,156675,1600,Petrol,Automatic,191,52427
5693,Honda,Accord,2022,187484,1600,Petrol,Automatic,163,11348
5694,Mercedes-Benz,GLC,2022,120790,2200,Hybrid,Automatic,392,52294
5695,Hyundai,Sonata,2020,161592,1000,Hybrid,Automatic,379,19137
5696,BMW,3 Series,2018,147935,1000,Electric,Manual,384,80843
5697,Nissan,Sentra,2019,132391,1500,Hybrid,Manual,110,63395
5698,Honda,CR-V,2018,216507,2000,Hybrid,Manual,282,20606
5699,Ford,Escape,2017,172858,1500,Diesel,Automatic,283,47794
5700,Hyundai,Elantra,2019,240165,2000,Electric,Manual,310,56612
5701,Kia,K5,2019,105490,1200,Petrol,Manual,155,60839
5702,Tesla,Model S,2024,206171,3000,Petrol,Manual,183,69393
5703,Honda,Accord,2023,60582,2200,Petrol,Manual,444,61202
5704,Honda,Civic,2024,227018,2000,Diesel,Automatic,285,78508
5705,Honda,CR-V,2019,168150,1500,Hybrid,Automatic,293,70579
5706,Tesla,Model 3,2018,108969,3000,Diesel,Automatic,186,48310
5707,Nissan,Sentra,2022,180803,1600,Petrol,Manual,97,88629
5708,Audi,Q5,2015,127226,1200,Electric,Manual,153,44008
5709,Kia,Sportage,2022,215967,1200,Petrol,Automatic,262,88431
5710,Toyota,RAV4,2016,14907,2500,Hybrid,Manual,221,60421
5711,Ford,Focus,2023,6701,2000,Diesel,Manual,428,50520
5712,Tesla,Model Y,2019,75132,2200,Hybrid,Manual,84,45182
5713,Audi,A4,2018,79678,1000,Petrol,Automatic,402,84569
5714,Honda,Accord,2024,216638,1600,Diesel,Automatic,433,58672
5715,Nissan,Altima,2017,89278,1800,Hybrid,Automatic,364,45809
5716,Hyundai,Elantra,2024,88097,1800,Electric,Automatic,294,83433
5717,Tesla,Model 3,2021,220461,1200,Petrol,Automatic,265,40392
5718,Toyota,Camry,2020,20058,3000,Hybrid,Manual,90,36364
5719,BMW,3 Series,2019,230839,1000,Hybrid,Manual,109,64763
5720,Kia,K5,2016,116773,1200,Electric,Automatic,446,74954
5721,Hyundai,Tucson,2018,204342,3000,Electric,Manual,328,77125
5722,Toyota,RAV4,2024,234881,1600,Hybrid,Automatic,311,24408
5723,Toyota,RAV4,2016,125194,2000,Petrol,Manual,185,61180
5724,Toyota,Corolla,2017,206382,2200,Hybrid,Manual,419,77779
5725,Toyota,Camry,2020,148122,1000,Electric,Manual,218,32604
5726,Kia,Rio,2024,40413,2500,Petrol,Automatic,198,78863
5727,Nissan,Sentra,2021,230444,1600,Hybrid,Manual,393,67534
5728,Nissan,Altima,2022,31680,1800,Diesel,Automatic,175,63250
5729,Audi,Q5,2015,31876,1500,Diesel,Manual,417,70994
5730,Nissan,Altima,2016,50398,1600,Petrol,Automatic,122,83036
5731,Ford,Focus,2018,58967,2200,Diesel,Manual,290,44894
5732,Mercedes-Benz,C-Class,2021,212116,2000,Hybrid,Manual,72,71938
5733,BMW,5 Series,2024,30998,1600,Electric,Automatic,348,13552
5734,Kia,K5,2022,134938,1200,Electric,Manual,362,27933
5735,Audi,A4,2015,224645,1600,Petrol,Automatic,91,53671
5736,BMW,3 Series,2018,164337,1200,Hybrid,Manual,202,72347
5737,Audi,Q5,2025,106999,1200,Hybrid,Manual,104,59566
5738,BMW,3 Series,2025,204494,2500,Diesel,Manual,229,65916
5739,Tesla,Model S,2015,150034,1200,Petrol,Manual,263,42565
5740,Nissan,Rogue,2015,191226,1500,Electric,Automatic,344,51193
5741,Kia,Sportage,2024,15539,1800,Diesel,Automatic,239,33562
5742,Audi,A6,2022,56934,1200,Diesel,Automatic,93,36196
5743,Nissan,Altima,2021,66575,2500,Electric,Automatic,143,34646
5744,Toyota,RAV4,2024,79270,1200,Hybrid,Manual,354,13024
5745,Mercedes-Benz,GLC,2020,134100,1500,Hybrid,Manual,337,63741
5746,Kia,K5,2023,115409,1600,Electric,Manual,436,41132
5747,Mercedes-Benz,E-Class,2015,160760,1600,Petrol,Manual,221,70071
5748,Hyundai,Sonata,2016,59497,1500,Electric,Automatic,130,59317
5749,Hyundai,Sonata,2023,234802,1500,Hybrid,Manual,234,79122
5750,Ford,Escape,2025,130893,1500,Diesel,Manual,401,47775
5751,Tesla,Model Y,2016,77243,2500,Diesel,Manual,98,69915
5752,Toyota,Camry,2019,202811,2000,Electric,Automatic,392,75788
5753,Audi,A6,2022,171692,1600,Hybrid,Manual,97,88278
5754,BMW,X3,2025,48833,2000,Hybrid,Automatic,92,73952
5755,Toyota,Camry,2020,65201,2000,Petrol,Manual,176,58927
5756,Toyota,RAV4,2020,97844,1200,Electric,Automatic,347,84901
5757,Nissan,Altima,2025,117200,1500,Petrol,Automatic,337,45593
5758,BMW,X3,2017,168833,1500,Hybrid,Automatic,166,71558
5759,Honda,Accord,2020,77855,1200,Petrol,Automatic,272,47762
5760,Mercedes-Benz,GLC,2023,97814,2500,Electric,Manual,227,74584
5761,Nissan,Sentra,2016,145101,3000,Electric,Automatic,331,37785
5762,Honda,Accord,2015,197638,1000,Diesel,Manual,316,13753
5763,Hyundai,Tucson,2024,146745,2200,Hybrid,Manual,313,73774
5764,Hyundai,Tucson,2016,204070,2500,Petrol,Manual,375,44472
5765,Hyundai,Elantra,2022,175569,2500,Electric,Automatic,270,21226
5766,Tesla,Model Y,2020,242999,2500,Diesel,Automatic,249,67841
5767,Ford,Fusion,2024,47761,1200,Hybrid,Automatic,172,57289
5768,Nissan,Altima,2020,202787,1000,Diesel,Automatic,134,78106
5769,Ford,Focus,2018,181333,3000,Petrol,Automatic,71,87002
5770,BMW,5 Series,2019,241334,1200,Electric,Automatic,89,16510
5771,Kia,Rio,2025,179485,2200,Electric,Automatic,345,66452
5772,Mercedes-Benz,E-Class,2015,184669,2200,Electric,Manual,380,15358
5773,Kia,K5,2021,117637,1600,Electric,Automatic,344,23543
5774,Honda,CR-V,2015,26904,2000,Diesel,Manual,126,50387
5775,Toyota,RAV4,2025,124433,1200,Diesel,Manual,405,68016
5776,Audi,A6,2025,152896,2500,Hybrid,Automatic,144,62800
5777,Kia,K5,2015,248832,2500,Electric,Automatic,132,73015
5778,Kia,Sportage,2023,117558,1500,Hybrid,Manual,94,78374
5779,Hyundai,Sonata,2018,218111,1600,Hybrid,Manual,332,67578
5780,Honda,CR-V,2015,226913,2500,Electric,Automatic,281,60668
5781,Ford,Escape,2015,178307,2500,Diesel,Manual,397,16149
5782,Audi,A4,2024,134591,2200,Hybrid,Manual,241,58440
5783,BMW,5 Series,2015,232036,3000,Diesel,Manual,357,73942
5784,Ford,Focus,2017,10049,1600,Petrol,Manual,83,37403
5785,Hyundai,Tucson,2025,231501,1600,Electric,Automatic,324,56272
5786,Audi,A4,2023,83694,2200,Petrol,Manual,260,10028
5787,Hyundai,Tucson,2018,237221,2200,Diesel,Automatic,232,58108
5788,Kia,Sportage,2015,61532,2500,Electric,Automatic,232,32048
5789,Tesla,Model S,2018,160586,2200,Petrol,Automatic,423,55451
5790,BMW,3 Series,2023,82628,2200,Electric,Automatic,192,35782
5791,Tesla,Model Y,2018,231571,1800,Electric,Automatic,194,62807
5792,Ford,Fusion,2016,214945,1200,Diesel,Automatic,432,37500
5793,Hyundai,Elantra,2023,35437,1800,Diesel,Manual,263,84234
5794,Ford,Escape,2022,175054,1000,Hybrid,Manual,326,88153
5795,Nissan,Rogue,2015,151324,1800,Electric,Manual,303,75212
5796,Tesla,Model S,2019,54532,1800,Petrol,Manual,99,15073
5797,Mercedes-Benz,E-Class,2024,68383,1600,Hybrid,Automatic,103,46421
5798,Audi,A6,2025,202668,3000,Diesel,Manual,406,27465
5799,Tesla,Model Y,2020,190425,2000,Diesel,Manual,398,75918
5800,Nissan,Sentra,2023,197579,1800,Petrol,Automatic,85,44704
5801,Ford,Focus,2022,95623,3000,Diesel,Automatic,370,63239
5802,Ford,Fusion,2016,20437,1200,Electric,Automatic,373,16671
5803,Mercedes-Benz,E-Class,2019,241949,1800,Petrol,Manual,323,52507
5804,Toyota,RAV4,2021,14099,3000,Diesel,Automatic,335,72879
5805,Nissan,Rogue,2017,228014,1800,Petrol,Manual,260,47099
5806,Nissan,Sentra,2016,69523,1200,Petrol,Manual,152,26554
5807,Mercedes-Benz,C-Class,2023,121178,2500,Diesel,Automatic,198,84878
5808,Ford,Focus,2019,178218,1500,Hybrid,Automatic,352,53844
5809,BMW,5 Series,2016,100173,3000,Electric,Manual,320,59855
5810,Tesla,Model S,2018,48532,1000,Hybrid,Automatic,210,55181
5811,Toyota,Corolla,2015,191520,2500,Electric,Manual,336,63766
5812,BMW,3 Series,2023,5107,2200,Hybrid,Manual,333,85183
5813,Hyundai,Tucson,2019,161074,2000,Diesel,Automatic,240,74443
5814,Toyota,Corolla,2023,103336,2200,Electric,Manual,126,28481
5815,Mercedes-Benz,GLC,2016,169789,2500,Petrol,Automatic,355,82708
5816,Tesla,Model 3,2017,132484,1800,Petrol,Automatic,87,36912
5817,Nissan,Altima,2024,68826,2200,Petrol,Automatic,403,79717
5818,Ford,Fusion,2021,98711,3000,Hybrid,Automatic,122,14938
5819,Hyundai,Tucson,2017,16763,3000,Petrol,Manual,293,55889
5820,Tesla,Model 3,2018,43349,1800,Hybrid,Manual,253,22049
5821,Toyota,Corolla,2015,221965,2000,Petrol,Manual,91,56319
5822,Nissan,Sentra,2024,112702,1500,Electric,Automatic,395,50642
5823,Mercedes-Benz,GLC,2022,24191,1500,Hybrid,Automatic,173,85783
5824,Tesla,Model Y,2016,239925,3000,Petrol,Automatic,93,26673
5825,Ford,Focus,2022,23990,2500,Electric,Manual,402,26093
5826,Hyundai,Tucson,2017,206269,3000,Hybrid,Manual,128,58630
5827,Kia,Sportage,2021,248108,3000,Petrol,Manual,129,38199
5828,Kia,Rio,2015,17741,1600,Hybrid,Automatic,283,47239
5829,Ford,Escape,2016,221978,1800,Hybrid,Automatic,78,69260
5830,Ford,Focus,2021,17746,2000,Petrol,Automatic,196,35628
5831,Ford,Focus,2019,221410,1500,Electric,Automatic,117,30949
5832,Nissan,Rogue,2022,76222,1200,Hybrid,Manual,354,61185
5833,BMW,X3,2021,228582,3000,Petrol,Manual,209,83433
5834,BMW,X3,2024,51113,1800,Electric,Automatic,127,15727
5835,Honda,Civic,2023,226047,1200,Electric,Automatic,224,83170
5836,BMW,X3,2017,157043,1500,Diesel,Automatic,83,46701
5837,Honda,Accord,2020,202683,2200,Diesel,Automatic,97,58790
5838,Tesla,Model Y,2015,137948,1200,Hybrid,Automatic,190,32242
